,county_state,total_cases,total_fatalities,death_rate,total_tests,race_pop,race_pop_hispanic_or_latino_of_any_race,race_pop_white_alone,race_pop_black_or_african_american_alone,race_pop_american_indian_and_alaska_native_alone,race_pop_asian_alone,race_pop_native_hawaiian_and_other_pacific_islander_alone,race_pop_some_other_race_alone,race_pop_two_or_more_races,sex_age_pop,sex_age_pop_male,sex_age_pop_female,sex_age_pop_under_5,sex_age_pop_5_to_9,sex_age_pop_10_to_14,sex_age_pop_15_to_19,sex_age_pop_20_to_24,sex_age_pop_25_to_34,sex_age_pop_35_to_44,sex_age_pop_45_to_54,sex_age_pop_55_to_59,sex_age_pop_60_to_64,sex_age_pop_65_to_74,sex_age_pop_75_to_84,sex_age_pop_85_and_over,sex_age_median_age_in_years,sq_mi,obes_percent,health_ins_noninst_pop,health_ins_noninst_pop_cov_yes,health_ins_noninst_pop_private,health_ins_noninst_pop_public,health_ins_noninst_pop_cov_no,inc_hhlds,inc_hhlds_less_than_10_000,inc_hhlds_10_000_to_14_999,inc_hhlds_15_000_to_24_999,inc_hhlds_25_000_to_34_999,inc_hhlds_35_000_to_49_999,inc_hhlds_50_000_to_74_999,inc_hhlds_75_000_to_99_999,inc_hhlds_100_000_to_149_999,inc_hhlds_150_000_to_199_999,inc_hhlds_200_000_or_more,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,deaths_per_100_cases,cases_per_100_people,tests_per_100_people,pop_density,covid_severity,inc_hhlds_less_than_25_000,inc_hhlds_25_000_to_49_999,inc_hhlds_less_than_99_999,inc_hhlds_100_000_or_more,inc_hhlds_less_than_49_999,inc_hhlds_50_000_to_99_999,race_pop_other,race_pop_minority,sex_age_pop_0_to_44,sex_age_pop_45_to_74,sex_age_pop_75_and_over,sex_age_pop_0_to_64,sex_age_pop_65_and_over,sex_age_pop_0_to_35,sex_age_pop_35_to_59,sex_age_pop_60_to_84,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more,percent_inc_hhlds_less_than_25_000,percent_inc_hhlds_25_000_to_49_999,percent_inc_hhlds_less_than_99_999,percent_inc_hhlds_100_000_or_more,percent_inc_hhlds_less_than_49_999,percent_inc_hhlds_50_000_to_99_999,percent_race_pop_other,percent_race_pop_minority,percent_sex_age_pop_0_to_44,percent_sex_age_pop_45_to_74,percent_sex_age_pop_75_and_over,percent_sex_age_pop_0_to_64,percent_sex_age_pop_65_and_over,percent_sex_age_pop_0_to_35,percent_sex_age_pop_35_to_59,percent_sex_age_pop_60_to_84,county
10,"Bastrop County, Texas",1991.0,31.0,0.0155700652938222,17306,82577,30389,43757,6097,358,704,0,434,838,82577,42014,40563,5457,5301,6600,5916,4875,9376,10342,11192,5920,5873,7595,2948,1182,38.6,888.178,0.413,80461,67320,52501,25824,13141,25345,1363,986,2046,2380,3185,4692,3442,4312,1942,997,62941,78710,26540,46446,37013,1.55700652938222,2.4110829892100707,20.957409448151427,92.97348054106271,2,4395,5565,18094,6254,9960,8134,1630,38820,47867,30580,4130,70852,11725,37525,27454,16416,0.3680080409799339,0.5298933116969616,0.07383411845913511,0.0043353476149533155,0.008525376315438923,0.0,0.005255700739915473,0.010148104193661672,0.5087857393705271,0.4912142606294731,0.06608377635419062,0.06419463046611043,0.0799254029572399,0.0716422248325805,0.05903580900250675,0.11354251183743658,0.12524068445208714,0.13553410756021653,0.07169066447073641,0.07112149872240454,0.09197476294852078,0.035700013320900496,0.014313913075069329,0.8366786393407987,0.16332136065920136,0.053777865456697584,0.038903136713355685,0.08072598145590848,0.0939041231012034,0.12566581179719866,0.18512527125665806,0.1358058788715723,0.17013217597159205,0.07662260800946932,0.03933714736634445,0.17340698362596174,0.21956993489840204,0.7139080686525942,0.2467547839810613,0.3929769185243638,0.3209311501282304,0.019739152548530463,0.4701066883030384,0.5796650399021519,0.37032103370187824,0.05001392639596982,0.8580113106555094,0.1419886893444906,0.4544243554500648,0.33246545648304004,0.1987962749918258,Bastrop County
11,"Baylor County, Texas",43.0,2.0,0.04651162790697674,607,3591,370,3050,112,0,0,0,0,59,3591,1752,1839,178,264,208,176,236,272,354,467,348,216,438,335,99,47.3,867.4810000000001,0.27,3517,3058,2385,1282,459,1474,78,144,156,249,221,177,202,161,25,61,40750,60098,25264,41719,34821,4.651162790697674,1.1974380395433026,16.90336953494848,4.139571932987581,1,378,470,1227,186,848,379,59,541,1688,1469,434,2719,872,1334,1169,989,0.10303536619326092,0.8493455861876914,0.03118908382066277,0.0,0.0,0.0,0.0,0.01642996379838485,0.4878863826232247,0.5121136173767753,0.04956836535783904,0.07351712614870509,0.057922584238373716,0.04901141743247006,0.0657198551935394,0.075744917850181,0.0985797827903091,0.13004734057365636,0.09690893901420217,0.06015037593984963,0.12197159565580618,0.0932887774993038,0.02756892230576441,0.8694910435029855,0.1305089564970145,0.052917232021709636,0.09769335142469472,0.10583446404341927,0.1689280868385346,0.14993215739484395,0.12008141112618725,0.13704206241519673,0.10922659430122117,0.016960651289009497,0.04138398914518317,0.2564450474898236,0.3188602442333785,0.8324287652645862,0.12618724559023067,0.5753052917232022,0.257123473541384,0.01642996379838485,0.15065441381230854,0.4700640490114174,0.4090782511835143,0.12085769980506822,0.7571707045391256,0.2428292954608744,0.3714842662211083,0.3255360623781676,0.2754107490949596,Baylor County
12,"Bee County, Texas",1846.0,39.0,0.02112676056338028,21208,32691,19152,10392,2535,186,141,4,13,268,32691,19911,12780,1924,1870,1998,1938,2720,5676,4790,4387,2031,1478,2223,1157,499,35.4,880.2389999999997,0.337,25061,20059,13592,9245,5002,8537,1002,575,1104,924,1411,1469,668,827,286,271,42032,60273,17390,46326,28808,2.112676056338028,5.646814107858432,64.87412437673977,37.13877708213338,3,2681,2335,7153,1113,5016,2137,471,22299,20916,10119,1656,28812,3879,16126,11208,4858,0.5858493163255942,0.3178856566027347,0.0775442782417179,0.005689639350279893,0.004313113701018629,0.00012235783548989018,0.0003976629653421431,0.008197974977822644,0.6090667156098009,0.3909332843901992,0.05885411887063718,0.05720228809152366,0.06111773882720015,0.0592823712948518,0.08320332813312532,0.17362576856015416,0.1465235079991435,0.13419595607353707,0.06212719096999174,0.045211220213514425,0.06800036707350647,0.035392003915450734,0.0152641399773638,0.8004070069031562,0.1995929930968437,0.11737144195853345,0.06735387138338995,0.1293194330561087,0.10823474288391707,0.16528054351645774,0.1720744992386084,0.07824762797235563,0.09687243762445824,0.033501229940260044,0.03174417242591074,0.3140447463980321,0.2735152864003748,0.837882160009371,0.1303736675647183,0.587560032798407,0.25032212721096403,0.014407635128934568,0.6821143433972653,0.6398091217766357,0.3095347343305497,0.05065614389281454,0.8813434890336791,0.118656510966321,0.4932856137774922,0.3428466550426723,0.14860359120247166,Bee County
13,"Bell County, Texas",6327.0,100.0,0.0158052789631737,101458,342236,83630,158804,72677,1066,9767,2156,286,13850,342236,170918,171318,29639,26525,24832,23615,30780,58312,43827,37066,17650,14791,21108,9933,4158,30.8,1051.289,0.326,321558,283732,225691,101779,37826,120241,7726,4839,11280,12748,18108,25214,16573,15605,4389,3759,54184,69605,25911,42257,35690,1.5805278963173703,1.8487242721396928,29.645624656669675,325.5394092395145,1,23845,30856,96488,19994,54701,41787,17358,183432,237530,90615,14091,307037,35199,193703,98543,45832,0.2443635386107832,0.4640189810540095,0.21235930761229094,0.0031148096635070536,0.028538786100819318,0.006299746373847287,0.0008356806414287218,0.04046914994331397,0.4994156079430568,0.5005843920569432,0.0866039808786919,0.07750499655208687,0.07255811779006299,0.06900209212356385,0.08993793756355263,0.17038534812234832,0.1280607533982398,0.1083053799132762,0.05157259902523405,0.043218714571231547,0.061676737689781325,0.029023831508082142,0.01214951086384834,0.8823664782092189,0.11763352179078115,0.06425428930231784,0.04024417627930573,0.09381159504661472,0.1060204090119011,0.15059754992057614,0.20969552814763684,0.13783152169393134,0.1297810231119169,0.036501692434360994,0.03126221505143836,0.19831006062823828,0.2566179589324773,0.8024550694022837,0.16628271554627788,0.4549280195607156,0.3475270498415682,0.05071938662209703,0.5359810189459905,0.6940532264285464,0.2647734311995231,0.04117334237193048,0.8971499199382882,0.1028500800617118,0.5659924730303065,0.2879387323367501,0.133919283769095,Bell County
14,"Bexar County, Texas",52335.0,1394.0,0.026636094391898343,552489,1925865,1155505,539435,136411,2863,52513,1589,2655,34894,1925865,950030,975835,138622,138871,139171,139336,145695,305358,258061,234677,108990,93279,132567,65095,26143,33.4,1240.215,0.297,1895810,1608911,1205586,592223,286899,632574,45419,29186,62202,63892,84130,118346,79146,87038,31270,31945,55456,76006,26988,43005,37258,2.6636094391898344,2.717480197210085,28.68783637482378,1552.8476917308694,2,136807,148022,482321,118308,284829,197492,42001,1386430,1265114,569513,91238,1702060,223805,1007053,601728,290941,0.5999927305392642,0.2801001108592762,0.07083102917390367,0.0014866047204762536,0.027267227972884917,0.0008250837935161602,0.0013786013038297074,0.018118611636848896,0.493300413061144,0.5066995869388561,0.07197908472296864,0.07210837727462724,0.07226415143325207,0.07234982722049572,0.07565172013614661,0.15855628509786512,0.13399745049627051,0.12185537407866075,0.056592751828399186,0.04843485914121706,0.06883504295472424,0.0338003961856101,0.01357467942976273,0.8486667967781582,0.15133320322184185,0.07180029530141928,0.04613847549851875,0.09833157859791898,0.10100320278734187,0.13299629766635998,0.18708641202452206,0.12511737757163588,0.13759338828342613,0.04943295171790178,0.0505000205509553,0.216270349397857,0.23399950045370185,0.7624736394477167,0.1870263400013279,0.4502698498515589,0.3122037895961579,0.021808901454671015,0.7198998891407238,0.6569068963816259,0.29571802800300123,0.04737507561537283,0.8837898814299029,0.11621011857009708,0.5229094458853554,0.3124455764033304,0.1510702982815514,Bexar County
15,"Blanco County, Texas",159.0,6.0,0.03773584905660377,2142,11279,2173,8712,2,0,165,39,0,188,11279,5781,5498,461,572,605,685,493,854,1266,1565,1075,1006,1706,779,212,49.9,709.25,0.226,11176,9163,7531,3669,2013,4297,167,151,401,353,657,851,465,699,268,285,63071,85285,34925,47961,34068,3.7735849056603774,1.4096994414398438,18.991045305434877,15.902714134649274,1,719,1010,3045,967,1729,1316,227,2567,4936,5352,991,8582,2697,3670,3906,3491,0.19265892366344534,0.7724089014983598,0.00017732068445784198,0.0,0.014628956467771966,0.003457753346927919,0.0,0.01666814433903715,0.5125454384253924,0.4874545615746077,0.04087241776753258,0.050713715754942816,0.05363950704849721,0.06073233442681088,0.043709548718858064,0.07571593226349854,0.112243993261814,0.13875343558826134,0.09530986789609007,0.08919230428229454,0.15125454384253922,0.06906640659632947,0.018795992552531254,0.8198818897637795,0.18011811023622049,0.038864323946939734,0.03514079590411915,0.0933209215731906,0.08215033744472887,0.15289737025831976,0.1980451477775192,0.10821503374447287,0.16267163137072374,0.06236909471724459,0.06632534326274145,0.16732604142424948,0.23504770770304864,0.7086339306492903,0.22504072608796835,0.4023737491272981,0.3062601815219921,0.020125897685965063,0.22759109850164025,0.4376274492419541,0.4745101516091852,0.08786239914886071,0.7608830570085999,0.23911694299139996,0.3253834559801401,0.34630729674616545,0.3095132547211632,Blanco County
16,"Borden County, Texas",2.0,0.0,0.0,30,665,56,595,0,0,0,0,0,14,665,346,319,90,17,30,42,23,90,61,58,43,38,105,49,19,42.5,897.443,0.245,665,634,526,226,31,261,7,10,10,16,25,49,45,80,10,9,81985,85046,33781,54375,41094,0.0,0.30075187969924816,4.511278195488722,0.7409941355606986,1,27,41,162,90,68,94,14,70,353,244,68,492,173,292,162,192,0.08421052631578947,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.021052631578947368,0.5203007518796993,0.4796992481203008,0.13533834586466165,0.02556390977443609,0.045112781954887216,0.06315789473684211,0.03458646616541353,0.13533834586466165,0.09172932330827067,0.08721804511278196,0.06466165413533835,0.057142857142857134,0.15789473684210525,0.07368421052631577,0.028571428571428567,0.9533834586466166,0.046616541353383466,0.02681992337164751,0.038314176245210725,0.038314176245210725,0.06130268199233716,0.09578544061302682,0.18773946360153254,0.1724137931034483,0.3065134099616858,0.038314176245210725,0.03448275862068965,0.10344827586206896,0.15708812260536398,0.6206896551724138,0.3448275862068966,0.2605363984674329,0.36015325670498083,0.021052631578947368,0.10526315789473684,0.530827067669173,0.3669172932330827,0.10225563909774436,0.7398496240601504,0.26015037593984963,0.4390977443609023,0.24360902255639094,0.2887218045112782,Borden County
17,"Bosque County, Texas",405.0,11.0,0.02716049382716049,5432,18122,3263,14167,280,59,92,0,0,261,18122,8935,9187,970,929,1294,1065,875,1725,1833,2292,1430,1281,2525,1377,526,46.7,982.981,0.263,17776,14594,10791,6652,3182,7088,326,336,858,802,1144,1428,883,879,223,209,50882,65377,26039,42188,35702,2.716049382716049,2.2348526652687344,29.974616488246326,18.435758168265714,2,1520,1946,5777,1102,3466,2311,320,3955,8691,7528,1903,13694,4428,6858,5555,5183,0.1800573888091822,0.7817569804657323,0.015450833241364087,0.003255711290144576,0.005076702350733915,0.0,0.0,0.014402383842842953,0.4930471250413862,0.5069528749586139,0.05352610087186845,0.05126365743295442,0.07140492219401832,0.05876834786447412,0.048283853879262775,0.0951881690762609,0.1011477761836442,0.1264761063900232,0.07890961262553801,0.0706875620792407,0.13933340690872972,0.07598499061913698,0.02902549387484825,0.8209945994599459,0.17900540054005398,0.045993227990970664,0.04740406320541761,0.12104966139954855,0.1131489841986456,0.1613995485327314,0.20146726862302486,0.12457674943566592,0.12401241534988712,0.03146162528216704,0.029486455981941308,0.2144469525959368,0.27454853273137697,0.8150395033860045,0.15547404063205414,0.4889954853273138,0.3260440180586908,0.017658095132987533,0.21824301953426772,0.4795828275024832,0.4154066880035317,0.10501048449398523,0.755656108597285,0.2443438914027149,0.378435051318839,0.30653349519920536,0.2860059596071074,Bosque County
18,"Bowie County, Texas",1765.0,73.0,0.041359773371104816,35251,93858,7098,60017,22765,822,997,17,49,2093,93858,47275,46583,6060,6076,6476,5542,6215,12531,12537,11786,6160,5483,8611,4656,1725,38.1,885.002,0.456,88388,75530,54941,31804,12858,33731,3254,2119,3718,3703,4815,5944,3927,3732,1289,1230,47505,67304,25355,46748,31783,4.135977337110481,1.8805003302861767,37.557800080973394,106.05399761808451,1,9091,8518,27480,5021,17609,9871,2981,33841,55437,32040,6381,78866,14992,42900,30483,18750,0.07562488013808093,0.6394446930469433,0.2425472522320953,0.00875791088665857,0.010622429627735516,0.0001811246777046176,0.0005220652475015449,0.022299644143280273,0.5036864199109293,0.4963135800890707,0.06456562040529311,0.06473609069019158,0.06899784781265315,0.05904664493170534,0.06621705129024696,0.1335101962539155,0.1335741226107524,0.12557267361333074,0.0656310596859085,0.05841803575614226,0.0917449764537919,0.04960685290545292,0.01837882759061561,0.8545277639498574,0.14547223605014256,0.09646912335833506,0.06282055082861462,0.11022501556431767,0.109780320773176,0.1427470279564792,0.17621772256974294,0.11642109632089175,0.11064006403604992,0.03821410571877502,0.03646497287361774,0.26951468975126736,0.2525273487296552,0.8146808573715574,0.14885416975482493,0.5220420384809226,0.2926388188906348,0.031760744955145005,0.3605553069530568,0.5906475739947581,0.34136674550917345,0.06798568049606853,0.8402693430501396,0.15973065694986044,0.4570734513840056,0.3247778559099917,0.19976986511538708,Bowie County
19,"Brazoria County, Texas",12191.0,182.0,0.014929046017553934,140041,353999,106731,170322,47228,1013,22670,21,595,5419,353999,179060,174939,25013,27824,25997,23891,21058,49737,51803,47776,22350,18570,24779,11542,3659,35.6,1362.305,0.317,342641,296664,249624,74395,45977,118762,5192,4020,7424,8635,11253,20118,17046,23348,11298,10428,79270,97877,33547,63626,47711,1.4929046017553933,3.4437950389690366,39.55971627038494,259.8529697828313,3,16636,19888,73688,34646,36524,37164,7048,183677,225323,113475,15201,314019,39980,173520,121929,54891,0.3015008516973212,0.4811369523642722,0.13341280625086513,0.002861590004491538,0.06403972892578792,5.932220147514541e-05,0.0016807957084624533,0.015307952847324427,0.5058206379114065,0.4941793620885935,0.07065839169037201,0.07859909208783075,0.0734380605594931,0.0674888912115571,0.059486043745886286,0.14050039689377652,0.1463365715722361,0.13496083322269273,0.06313577156997617,0.05245777530445001,0.06999737287393468,0.03260461187743468,0.01033618739035986,0.8658158247261711,0.13418417527382887,0.04371768747579192,0.03384921102709621,0.06251157777740354,0.07270844209427257,0.09475253027062527,0.16939761876694565,0.14353075899698556,0.1965948704130951,0.0951314393492868,0.08780586382849732,0.14007847628029169,0.16746097236489788,0.6204678264091208,0.2917263097623819,0.3075394486451896,0.31292837776393123,0.01990966076175357,0.5188630476357278,0.6365074477611519,0.3205517529710536,0.04294079926779455,0.8870618278582708,0.11293817214172923,0.4901708761889158,0.344433176364905,0.15505976005581934,Brazoria County
20,"Brazos County, Texas",7430.0,67.0,0.00901749663526245,79170,219193,55519,122867,22279,211,13706,46,296,4269,219193,111074,108119,13546,11996,12633,21795,43936,35033,23625,19887,9539,8296,11177,5609,2121,26.2,585.513,0.312,214943,186806,160590,43733,28137,79053,9557,4364,8937,8310,10293,11863,8810,9410,3522,3987,46839,70257,26539,45944,36787,0.9017496635262452,3.3897067880817366,36.1188541604887,374.3606034366445,3,22858,18603,62134,12932,41461,20673,4822,96326,162564,48899,7730,200286,18907,138939,53051,25082,0.25328819807201874,0.5605425355736725,0.10164101955810632,0.0009626219815413815,0.06252936909481599,0.0002098607163549931,0.0013504080878495206,0.019475986915640557,0.5067406349655327,0.4932593650344673,0.06179941877705949,0.054728025073793415,0.057634139776361476,0.09943291984689293,0.20044435725593426,0.15982718426227116,0.10778172660623286,0.09072826230764668,0.0435187255067452,0.037847923975674415,0.050991591884777344,0.025589320826851218,0.009676403899759572,0.8690955276515169,0.1309044723484831,0.1208935777263355,0.05520347108901623,0.1130507381124056,0.10511935030928618,0.13020378733254906,0.1500638811936296,0.11144422096568124,0.11903406575335534,0.04455238890364692,0.050434518614094336,0.2891477869277573,0.2353231376418352,0.7859790267289034,0.16358645465700228,0.5244709245695925,0.2615081021593109,0.02199887770138645,0.4394574644263275,0.7416477715985456,0.22308650367484364,0.0352657247266108,0.913742683388612,0.08625731661138814,0.6338660449923127,0.24202871442062476,0.11442883668730296,Brazos County
21,"Brewster County, Texas",246.0,5.0,0.02032520325203252,3445,9216,4099,4722,21,168,111,0,16,79,9216,4558,4658,487,507,529,418,543,1160,1223,1020,628,714,1215,619,153,43.3,6183.762,0.262,9131,7595,6095,2889,1536,3942,411,196,427,406,900,452,436,436,180,98,43894,60719,27227,43527,35940,2.0325203252032518,2.669270833333333,37.380642361111114,1.4903549004635044,2,1034,1306,3228,616,2340,888,263,4494,4867,3577,772,7229,1987,3644,2871,2548,0.4447699652777778,0.5123697916666666,0.0022786458333333326,0.018229166666666668,0.012044270833333334,0.0,0.001736111111111111,0.008572048611111112,0.4945746527777778,0.5054253472222222,0.05284288194444445,0.055013020833333336,0.05740017361111111,0.045355902777777776,0.058919270833333336,0.12586805555555555,0.13270399305555555,0.11067708333333333,0.0681423611111111,0.07747395833333333,0.1318359375,0.0671657986111111,0.0166015625,0.8317818420764429,0.16821815792355713,0.10426179604261797,0.04972095383054287,0.10832064941653982,0.10299340436326736,0.22831050228310498,0.11466260781329275,0.11060375443937087,0.11060375443937087,0.045662100456620995,0.024860476915271438,0.26230339928970065,0.3313039066463724,0.8188736681887366,0.15626585489599187,0.593607305936073,0.2252663622526636,0.028537326388888888,0.4876302083333333,0.5281032986111112,0.3881293402777778,0.0837673611111111,0.7843967013888888,0.2156032986111111,0.3953993055555556,0.3115234375,0.2764756944444444,Brewster County
22,"Briscoe County, Texas",22.0,1.0,0.045454545454545456,300,1546,545,885,38,0,0,17,0,61,1546,831,715,82,67,74,93,134,150,149,215,118,100,182,149,33,46.3,900.0010000000003,0.267,1546,1208,938,539,338,632,47,18,118,79,90,115,69,53,28,15,42647,58155,24286,37852,35139,4.545454545454546,1.423027166882277,19.404915912031047,1.7177758691379228,1,183,169,536,81,352,184,78,661,749,615,182,1182,364,600,482,431,0.35252263906856396,0.5724450194049159,0.024579560155239332,0.0,0.0,0.010996119016817595,0.0,0.03945666235446313,0.53751617076326,0.46248382923674003,0.05304010349288486,0.043337645536869335,0.04786545924967658,0.06015523932729625,0.08667529107373867,0.09702457956015524,0.0963777490297542,0.1390685640362225,0.07632600258732213,0.0646830530401035,0.11772315653298834,0.0963777490297542,0.021345407503234156,0.7813712807244502,0.2186287192755498,0.07436708860759493,0.02848101265822785,0.18670886075949367,0.125,0.14240506329113925,0.1819620253164557,0.10917721518987343,0.08386075949367089,0.04430379746835443,0.023734177215189875,0.28955696202531644,0.2674050632911392,0.8481012658227848,0.1281645569620253,0.5569620253164557,0.2911392405063291,0.05045278137128072,0.4275549805950841,0.4844760672703752,0.3978007761966365,0.11772315653298834,0.7645536869340233,0.2354463130659767,0.38809831824062097,0.3117723156532988,0.27878395860284605,Briscoe County
23,"Brooks County, Texas",347.0,23.0,0.06628242074927954,5965,7180,6741,400,4,0,0,0,0,35,7180,3724,3456,501,494,503,561,978,831,801,747,302,349,649,412,52,32.7,943.355,0.35,6638,5185,2656,3129,1453,2052,392,104,393,318,205,305,136,181,9,9,27378,41408,13800,29219,22227,6.628242074927955,4.832869080779945,83.07799442896936,7.611132606494904,3,889,523,1853,190,1412,441,35,6780,4669,2047,464,6067,1113,3868,1850,1410,0.938857938718663,0.055710306406685235,0.0005571030640668524,0.0,0.0,0.0,0.0,0.0048746518105849575,0.5186629526462395,0.4813370473537604,0.06977715877437328,0.06880222841225626,0.07005571030640667,0.07813370473537605,0.1362116991643454,0.1157381615598886,0.1115598885793872,0.10403899721448467,0.04206128133704736,0.04860724233983287,0.0903899721448468,0.057381615598885785,0.00724233983286908,0.7811087677011148,0.2188912322988852,0.19103313840155944,0.050682261208577,0.1915204678362573,0.15497076023391812,0.09990253411306042,0.148635477582846,0.06627680311890838,0.08820662768031189,0.0043859649122807015,0.0043859649122807015,0.43323586744639375,0.2548732943469786,0.9030214424951268,0.0925925925925926,0.6881091617933723,0.2149122807017544,0.0048746518105849575,0.9442896935933148,0.6502785515320334,0.2850974930362117,0.06462395543175488,0.8449860724233983,0.15501392757660168,0.5387186629526463,0.2576601671309192,0.19637883008356544,Brooks County
24,"Brown County, Texas",661.0,28.0,0.04236006051437216,6999,37834,8299,27253,1340,140,281,0,0,521,37834,18774,19060,2053,2158,2724,2768,2409,4417,4208,4717,2801,2343,4129,2309,798,41.3,944.452,0.371,36773,31720,23282,13893,5053,14016,1033,705,1708,2015,2068,2654,1500,1532,368,433,45457,64580,25145,41504,31092,4.236006051437216,1.7471057778717558,18.499233493682933,40.05920893809321,1,3446,4083,11683,1900,7529,4154,661,10581,20737,13990,3107,30598,7236,16529,11726,8781,0.21935296294338424,0.7203309192789554,0.03541787809906433,0.0037003753237828405,0.007427181899878415,0.0,0.0,0.013770682454934714,0.49622033091927903,0.503779669080721,0.05426336099804409,0.057038642490881225,0.07199873129988899,0.0731617064016493,0.0636728868213776,0.11674684146534862,0.1112227097319871,0.124676217159169,0.07403393772796955,0.061928424168737124,0.10913464079928108,0.061029761590104134,0.021092139345562196,0.8625893998313979,0.13741060016860196,0.07370148401826485,0.050299657534246575,0.1218607305936073,0.1437642694063927,0.1475456621004566,0.18935502283105024,0.10702054794520548,0.10930365296803653,0.02625570776255708,0.03089326484018265,0.2458618721461187,0.2913099315068493,0.8335473744292238,0.1355593607305936,0.5371718036529679,0.2963755707762557,0.017471057778717557,0.27966908072104457,0.5481048792091769,0.3697732198551568,0.08212190093566632,0.8087434582650526,0.1912565417349474,0.4368821694771898,0.3099328646191257,0.23209282655812236,Brown County
25,"Burleson County, Texas",457.0,6.0,0.01312910284463895,4754,17863,3657,11617,2240,52,40,0,8,249,17863,8977,8886,1092,1152,1009,1174,1040,1986,2000,2102,1281,1399,2103,1120,405,42.6,659.034,0.462,17692,14742,11094,6344,2950,6754,438,347,618,557,965,1400,990,925,308,206,56235,72427,28732,49075,38347,1.312910284463895,2.5583608576386947,26.61367071600515,27.10482311989973,2,1403,1522,5315,1233,2925,2390,309,6246,9453,6885,1525,14235,3628,7453,5383,4622,0.2047248502491183,0.6503386889100375,0.12539886917091195,0.0029110451771818843,0.0022392655209091416,0.0,0.00044785310418182843,0.013939427867659409,0.5025471645300341,0.4974528354699658,0.061131948720819576,0.06449084700218329,0.05648547276493311,0.06572244303868331,0.05822090354363769,0.11117953311313887,0.1119632760454571,0.1176734031237754,0.07171247830711526,0.07831831159379724,0.11772938476179813,0.06269943458545597,0.022672563399205058,0.8332579697038209,0.16674203029617907,0.06485045898726681,0.05137696180041457,0.09150133254367783,0.08246964761622742,0.14287829434409238,0.20728457210541895,0.1465798045602606,0.13695587799822329,0.04560260586319218,0.03050044418122594,0.2077287533313592,0.22534794196031985,0.7869410719573586,0.18255848386141546,0.43307669529167897,0.3538643766656796,0.01729832614902312,0.3496613110899625,0.529194424228853,0.385433577786486,0.08537199798466102,0.7968986172535408,0.2031013827464592,0.4172311481833959,0.3013491574763478,0.2587471309410513,Burleson County
26,"Burnet County, Texas",888.0,15.0,0.01689189189189189,11904,45750,10120,33745,831,292,383,0,0,379,45750,22642,23108,2423,2502,3042,2908,2760,4428,5283,5471,3465,3529,5930,3054,955,44.2,994.265,0.336,45246,38384,29864,16358,6862,16849,581,692,1847,1679,2231,3469,2362,2399,658,931,59238,79066,30507,46182,36201,1.689189189189189,1.940983606557377,26.019672131147537,46.01388965718395,1,3120,3910,12861,3057,7030,5831,671,12005,23346,18395,4009,35811,9939,18063,14219,12513,0.22120218579234974,0.7375956284153006,0.01816393442622951,0.006382513661202186,0.008371584699453552,0.0,0.0,0.00828415300546448,0.4949071038251366,0.5050928961748634,0.05296174863387978,0.05468852459016394,0.06649180327868852,0.06356284153005465,0.06032786885245903,0.09678688524590164,0.11547540983606558,0.11958469945355192,0.07573770491803279,0.07713661202185793,0.12961748633879785,0.06675409836065574,0.02087431693989071,0.8483401847677142,0.15165981523228572,0.03448275862068965,0.04107068668763725,0.10962074900587572,0.09964983085049556,0.13241141907531606,0.20588758976793875,0.14018636120838032,0.14238233723069618,0.039052762775238885,0.05525550477773162,0.18517419431420265,0.2320612499258116,0.7633093952163333,0.18143510000593507,0.41723544424001424,0.34607395097631904,0.014666666666666666,0.2624043715846995,0.5102950819672131,0.4020765027322405,0.08762841530054645,0.7827540983606558,0.21724590163934426,0.3948196721311476,0.3107978142076503,0.2735081967213115,Burnet County
